Order_Item_ID,Order_ID,Product_ID,Quantity
OI2331,OR895,GG38,2
OI2332,OR895,BS31,3
OI2333,OR896,F74,2
OI2334,OR896,MP65,1
OI2335,OR896,TG14,2
OI2336,OR897,HK59,1
OI2337,OR898,F59,1
OI2338,OR898,HK48,3
OI2339,OR899,BP56,3
OI2340,OR899,HF87,3
OI2341,OR900,FD69,3
OI2342,OR901,PS22,1
OI2343,OR901,CL89,1
OI2344,OR901,FD35,1
OI2345,OR902,BP52,3
OI2346,OR902,AC2,1
OI2347,OR903,E72,1
OI2348,OR903,HK56,1
OI2349,OR904,AC97,1
OI2350,OR904,BP94,1
OI2351,OR905,HF85,2
OI2352,OR906,FA51,2
OI2353,OR906,FA64,2
OI2354,OR906,CL16,1
OI2355,OR907,TG34,2
OI2356,OR907,FA4,2
OI2357,OR908,CL66,1
OI2358,OR908,HF18,3
OI2359,OR908,FA84,3
OI2360,OR909,BS48,2
OI2361,OR909,HA53,1
OI2362,OR910,SF29,1
OI2363,OR910,GO71,1
OI2364,OR910,BP34,2
OI2365,OR911,GO17,1
OI2366,OR911,CP74,2
OI2367,OR911,MI91,1
OI2368,OR912,FD2,2
OI2369,OR913,GO35,2
OI2370,OR913,HF48,1
OI2371,OR914,HA66,2
OI2372,OR914,E21,3
OI2373,OR915,F72,2
OI2374,OR916,TL26,3
OI2375,OR916,F90,2
OI2376,OR917,BP78,1
OI2377,OR918,GG33,1
OI2378,OR919,GG47,1
OI2379,OR920,FA50,3
OI2380,OR920,F13,3
OI2381,OR921,GO51,2
OI2382,OR921,GG4,1
OI2383,OR921,JA99,2
OI2384,OR922,HK57,2
OI2385,OR922,B104,1
OI2386,OR922,E19,2
OI2387,OR923,FA86,2
OI2388,OR923,HF56,2
OI2389,OR924,B93,1
OI2390,OR925,AC93,2
OI2391,OR925,BP104,3
OI2392,OR926,BS44,1
OI2393,OR927,FA39,2
OI2394,OR928,TG22,1
OI2395,OR929,BS71,3
OI2396,OR929,W93,1
OI2397,OR930,MI24,1
OI2398,OR930,B9,1
OI2399,OR930,E83,2
OI2400,OR931,E82,1
OI2401,OR931,PS58,1
OI2402,OR931,BP35,2
OI2403,OR932,BP58,1
OI2404,OR932,TL66,3
OI2405,OR932,MI78,3
OI2406,OR933,F7,2
OI2407,OR933,TL68,2
OI2408,OR934,GO95,2
OI2409,OR935,HF100,1
OI2410,OR935,F12,3
OI2411,OR936,AC35,3
OI2412,OR936,HA73,3
OI2413,OR936,MP96,1
OI2414,OR937,B24,3
OI2415,OR937,E14,1
OI2416,OR937,JA16,3
OI2417,OR938,FA95,3
OI2418,OR938,F23,2
OI2419,OR938,HF66,1
OI2420,OR939,BS18,1
OI2421,OR940,AC54,1
OI2422,OR940,GO55,1
OI2423,OR941,BS14,2
OI2424,OR941,W71,2
OI2425,OR942,CL18,1
OI2426,OR943,F88,2
OI2427,OR944,JA6,1
OI2428,OR945,PS18,3
OI2429,OR946,FA90,3
OI2430,OR946,AC82,2
OI2431,OR947,W11,1
OI2432,OR948,TL39,2
OI2433,OR949,F21,1
OI2434,OR949,TL81,3
OI2435,OR950,AC28,1
OI2436,OR950,CL88,1
OI2437,OR950,MI33,3
OI2438,OR951,JA58,1
OI2439,OR952,CP63,2
OI2440,OR952,TG97,3
OI2441,OR952,HA2,3
OI2442,OR953,TG50,1
OI2443,OR954,TG41,2
OI2444,OR954,AI94,1
OI2445,OR955,AC78,2
OI2446,OR955,MP30,1
OI2447,OR956,FD71,2
OI2448,OR957,MP76,1
OI2449,OR957,TL22,3
OI2450,OR958,JA89,3
OI2451,OR959,B91,2
OI2452,OR959,BP49,1
OI2453,OR960,SF66,1
OI2454,OR960,CP99,2
OI2455,OR960,MP53,1
OI2456,OR961,TG58,2
OI2457,OR961,JA33,1
OI2458,OR961,FD52,2
OI2459,OR962,BP16,2
OI2460,OR963,FD82,1
OI2461,OR963,CP98,3
OI2462,OR963,B18,2
OI2463,OR964,TL29,3
OI2464,OR964,AI46,1
OI2465,OR965,MP90,1
OI2466,OR966,HK95,3
OI2467,OR966,SF64,1
OI2468,OR967,CP7,1
OI2469,OR968,HA93,3
OI2470,OR968,TL18,1
OI2471,OR968,MI68,1
OI2472,OR969,CP52,2
OI2473,OR969,HF23,1
OI2474,OR969,GG11,1
OI2475,OR970,W7,2
OI2476,OR970,MI58,2
OI2477,OR971,E13,2
OI2478,OR971,HF86,2
OI2479,OR971,E96,1
OI2480,OR972,FD1,1
OI2481,OR972,E97,2
OI2482,OR973,BS75,2
OI2483,OR973,GO89,2
OI2484,OR974,PS72,1
OI2485,OR974,FA104,3
OI2486,OR975,MI34,2
OI2487,OR976,TG70,2
OI2488,OR976,TL59,3
OI2489,OR977,FA85,2
OI2490,OR977,B96,3
OI2491,OR978,JA59,1
OI2492,OR978,MP49,1
OI2493,OR978,F70,1
OI2494,OR979,BS34,3
OI2495,OR979,SF12,2
OI2496,OR979,MP22,1
OI2497,OR980,SF35,1
OI2498,OR980,E5,3
OI2499,OR981,GG58,3
OI2500,OR982,GO62,2
OI2501,OR982,TL57,2
OI2502,OR982,FD9,2
OI2503,OR983,W75,3
OI2504,OR984,JA8,2
OI2505,OR984,HK31,3
OI2506,OR985,FD20,3
OI2507,OR986,HA76,3
OI2508,OR986,MI76,1
OI2509,OR987,JA92,3
OI2510,OR987,AI90,1
OI2511,OR988,CP100,1
OI2512,OR988,HA45,3
OI2513,OR988,GG78,1
OI2514,OR989,HK22,3
OI2515,OR990,AI22,1
OI2516,OR990,GG36,1
OI2517,OR990,B12,2
OI2518,OR991,TG33,3
OI2519,OR991,B14,2
OI2520,OR991,MI51,3
OI2521,OR992,FA27,3
OI2522,OR992,HA82,3
OI2523,OR993,GO82,3
OI2524,OR993,FD12,3
OI2525,OR994,BS73,3
OI2526,OR994,FD25,3
OI2527,OR994,CL19,1
OI2528,OR995,BP96,2
OI2529,OR995,HK24,3
OI2530,OR995,AC50,1
OI2531,OR996,BP32,1
OI2532,OR996,HF96,2
OI2533,OR996,FA26,2
OI2534,OR997,CL25,1
OI2535,OR997,HA8,3
OI2536,OR997,HA97,1
OI2537,OR998,GG6,2
OI2538,OR998,HF2,3
OI2539,OR999,BS45,3
OI2540,OR999,HA20,3
OI2541,OR999,BP79,3
OI2542,OR1000,E64,3
OI2543,OR1000,AI41,1
OI2544,OR1001,GG30,3
OI2545,OR1001,GO18,1
OI2546,OR1002,FA31,3
OI2547,OR1002,CP6,1
OI2548,OR1003,AC67,2
OI2549,OR1003,FA93,1
OI2550,OR1003,E22,1
OI2551,OR1004,AC13,3
OI2552,OR1004,AC62,2
OI2553,OR1004,GO80,2
OI2554,OR1005,GG67,2
OI2555,OR1006,CL29,1
OI2556,OR1006,CL8,1
OI2557,OR1007,BP46,2
OI2558,OR1007,TL79,3
OI2559,OR1007,FA10,2
OI2560,OR1008,BP57,2
OI2561,OR1009,F32,3
OI2562,OR1009,CL65,1
OI2563,OR1009,HK92,1
OI2564,OR1010,BP25,3
OI2565,OR1010,E3,1
OI2566,OR1011,FD75,3
OI2567,OR1011,MI4,1
OI2568,OR1011,FA91,1
OI2569,OR1012,GG81,1
OI2570,OR1013,CL46,1
OI2571,OR1013,W69,1
OI2572,OR1014,W2,2
OI2573,OR1014,BS100,2
OI2574,OR1015,PS42,2
OI2575,OR1015,GG88,3
OI2576,OR1015,AI47,1
OI2577,OR1016,E89,2
OI2578,OR1016,HK14,3
OI2579,OR1016,GG54,2
OI2580,OR1017,BS33,1
OI2581,OR1017,JA21,2
OI2582,OR1017,GO37,1
OI2583,OR1018,HK84,3
OI2584,OR1018,B11,1
OI2585,OR1019,BS25,3
OI2586,OR1019,MP8,1
OI2587,OR1020,GO45,2
OI2588,OR1020,MP72,1
OI2589,OR1021,FA44,2
OI2590,OR1021,CL12,1
OI2591,OR1022,HF38,2
OI2592,OR1022,E86,3
OI2593,OR1022,BS74,2
OI2594,OR1023,F63,3
OI2595,OR1023,MI93,1
OI2596,OR1024,CP23,2
OI2597,OR1025,PS68,1
OI2598,OR1025,MP99,1
OI2599,OR1025,FD11,3
OI2600,OR1026,AI84,1
OI2601,OR1026,FA87,1
OI2602,OR1026,W72,2
OI2603,OR1027,GG1,1
OI2604,OR1027,GO53,1
OI2605,OR1028,TG32,3
OI2606,OR1028,BP85,2
OI2607,OR1028,AI18,1
OI2608,OR1029,AC92,2
OI2609,OR1030,W35,1
OI2610,OR1030,MI41,3
OI2611,OR1031,W1,3
OI2612,OR1032,AC86,3
OI2613,OR1032,FD81,3
OI2614,OR1032,FD67,2
OI2615,OR1033,GO72,1
OI2616,OR1034,B26,3
OI2617,OR1035,FA94,1
OI2618,OR1035,GO5,1
OI2619,OR1036,HF94,1
OI2620,OR1037,AC31,1
OI2621,OR1038,HK21,1
OI2622,OR1038,HF59,1
OI2623,OR1039,MP88,1
OI2624,OR1040,GO92,2
OI2625,OR1040,W52,2
OI2626,OR1040,FA6,2
OI2627,OR1041,TL76,1
OI2628,OR1041,MP89,1
OI2629,OR1042,CP72,2
OI2630,OR1043,E90,3
OI2631,OR1043,BS57,3
OI2632,OR1043,BP68,3
OI2633,OR1044,AC34,2
OI2634,OR1044,GO67,1
OI2635,OR1045,BP31,3
OI2636,OR1046,E6,1
OI2637,OR1046,CP15,1
OI2638,OR1046,SF22,3
OI2639,OR1047,TG92,1
OI2640,OR1047,MI81,1
OI2641,OR1047,AC49,2
OI2642,OR1048,HK16,2
OI2643,OR1048,CL87,1
OI2644,OR1049,HF53,2
OI2645,OR1050,CL1,1
OI2646,OR1051,AC29,1
OI2647,OR1051,GO40,3
OI2648,OR1051,MP52,1
OI2649,OR1052,HF68,3
OI2650,OR1052,FD46,3
OI2651,OR1053,CL34,1
OI2652,OR1054,GO68,2
OI2653,OR1055,E35,2
OI2654,OR1055,FA55,2
OI2655,OR1055,HA32,1
OI2656,OR1056,CP79,1
OI2657,OR1057,F11,2
OI2658,OR1057,PS41,1
OI2659,OR1057,HK65,2
OI2660,OR1058,TL95,2
OI2661,OR1058,HK32,2
OI2662,OR1058,AI65,1
OI2663,OR1059,HK15,2
OI2664,OR1059,B27,3
OI2665,OR1059,HA49,3
OI2666,OR1060,HK67,2
OI2667,OR1061,TL33,1
OI2668,OR1061,TG2,3
OI2669,OR1061,FD37,3
OI2670,OR1062,MP86,1
OI2671,OR1062,FA100,1
OI2672,OR1063,BP19,2
OI2673,OR1064,FA81,2
OI2674,OR1065,MP67,1
OI2675,OR1065,F89,2
OI2676,OR1065,PS38,1
OI2677,OR1066,TL96,2
OI2678,OR1066,GO22,3
OI2679,OR1067,FD91,2
OI2680,OR1067,TG26,2
OI2681,OR1067,HF17,2
OI2682,OR1068,BP86,1
OI2683,OR1069,MI17,3
OI2684,OR1069,CL62,1
OI2685,OR1070,FD78,3
OI2686,OR1070,FA59,1
OI2687,OR1070,MP44,1
OI2688,OR1071,TG61,1
OI2689,OR1072,HA17,3
OI2690,OR1072,MI48,3
OI2691,OR1072,BP97,2
OI2692,OR1073,AI85,1
OI2693,OR1073,PS19,1
OI2694,OR1074,MI44,1
OI2695,OR1074,B43,1
OI2696,OR1075,HA94,2
OI2697,OR1076,CP97,2
OI2698,OR1076,HA83,2
OI2699,OR1076,PS27,2
OI2700,OR1077,F38,1
OI2701,OR1077,TL75,3
OI2702,OR1077,BS55,3
OI2703,OR1078,MI42,2
OI2704,OR1078,BP93,1
OI2705,OR1078,MP95,1
OI2706,OR1079,AC74,3
OI2707,OR1079,F35,3
OI2708,OR1079,CP60,1
OI2709,OR1080,W67,1
OI2710,OR1080,BP70,3
OI2711,OR1080,E9,1
OI2712,OR1081,HF34,2
OI2713,OR1081,BS87,3
OI2714,OR1082,HF83,3
OI2715,OR1082,B62,1
OI2716,OR1082,SF46,2
OI2717,OR1083,GG48,3
OI2718,OR1083,FD60,2
OI2719,OR1083,CL7,1
OI2720,OR1084,CL41,1
OI2721,OR1084,B45,3
OI2722,OR1084,HF36,2
OI2723,OR1085,W84,3
OI2724,OR1085,FD85,1
OI2725,OR1086,HA67,1
OI2726,OR1086,F50,1
OI2727,OR1086,SF99,1
OI2728,OR1087,PS70,1
OI2729,OR1088,HA29,2
OI2730,OR1088,BP44,1
OI2731,OR1088,AC65,2
OI2732,OR1089,CP84,2
OI2733,OR1090,AI99,1
OI2734,OR1091,AI39,1
OI2735,OR1091,BP100,3
OI2736,OR1092,CP39,2
OI2737,OR1092,AI21,1
OI2738,OR1093,FA2,3
OI2739,OR1094,JA51,3
OI2740,OR1094,CP26,1
OI2741,OR1094,E27,1
OI2742,OR1095,MP29,1
OI2743,OR1095,F55,1
OI2744,OR1095,FA15,1
OI2745,OR1096,HA1,2
OI2746,OR1096,CL21,1
OI2747,OR1096,W88,1
OI2748,OR1097,HF40,1
OI2749,OR1097,F66,2
OI2750,OR1097,CP27,2
OI2751,OR1098,GO48,3
OI2752,OR1098,HK70,1
OI2753,OR1099,FD44,3
OI2754,OR1099,MI85,3
OI2755,OR1099,SF62,3
OI2756,OR1100,SF57,3
OI2757,OR1100,FD14,2
OI2758,OR1100,BP40,3
OI2759,OR1101,E85,2
OI2760,OR1101,FA70,2
OI2761,OR1102,BS59,3
OI2762,OR1102,JA36,2
OI2763,OR1103,W79,3
OI2764,OR1103,CP87,1
OI2765,OR1104,E16,3
OI2766,OR1104,FA65,3
OI2767,OR1105,E75,3
OI2768,OR1105,FA16,1
OI2769,OR1105,GG84,1
OI2770,OR1106,HK46,3
OI2771,OR1107,F80,3
OI2772,OR1108,E59,3
OI2773,OR1108,MP74,1
OI2774,OR1109,PS56,2
OI2775,OR1110,FD80,2
OI2776,OR1110,AC71,3
OI2777,OR1111,W59,2
OI2778,OR1111,AI79,1
OI2779,OR1112,MI65,3
OI2780,OR1112,FA61,2
OI2781,OR1113,FA11,3
OI2782,OR1113,HK79,2
OI2783,OR1114,AI31,1
OI2784,OR1114,PS39,1
OI2785,OR1114,MI79,3
OI2786,OR1115,F17,1
OI2787,OR1115,E30,3
OI2788,OR1115,PS65,2
OI2789,OR1116,E50,1
OI2790,OR1116,SF51,1
OI2791,OR1116,TG95,2
OI2792,OR1117,GO52,2
OI2793,OR1117,B105,3
OI2794,OR1118,SF34,2
OI2795,OR1118,HK35,3
OI2796,OR1119,GG53,3
OI2797,OR1119,F36,3
OI2798,OR1119,FD50,3
OI2799,OR1120,GO70,3
OI2800,OR1120,F27,3
OI2801,OR1120,JA70,2
OI2802,OR1121,MP42,1
OI2803,OR1122,B7,1
OI2804,OR1123,AI5,1
OI2805,OR1123,FA3,2
OI2806,OR1124,BS23,2
OI2807,OR1125,TL47,1
OI2808,OR1125,TG13,3
OI2809,OR1125,TG62,1
OI2810,OR1126,MP40,1
OI2811,OR1126,PS24,3
OI2812,OR1126,W47,2
OI2813,OR1127,F30,3
OI2814,OR1128,SF72,3
OI2815,OR1128,AI63,1
OI2816,OR1128,MI89,1
OI2817,OR1129,AI67,1
OI2818,OR1129,HF41,1
OI2819,OR1129,GO83,3
OI2820,OR1130,W16,1
OI2821,OR1130,BP82,2
OI2822,OR1130,BP51,1
OI2823,OR1131,PS52,2
OI2824,OR1132,TG35,1
OI2825,OR1132,BP54,3
OI2826,OR1132,B29,2
OI2827,OR1133,W23,1
OI2828,OR1134,HF24,2
OI2829,OR1135,GG2,1
OI2830,OR1135,GG92,2
OI2831,OR1135,FD31,3
OI2832,OR1136,PS89,2
OI2833,OR1137,SF83,2
OI2834,OR1137,MP47,1
OI2835,OR1138,CP35,3
OI2836,OR1138,E95,3
OI2837,OR1138,W60,3
OI2838,OR1139,HK102,1
OI2839,OR1139,MI57,3
OI2840,OR1140,SF93,1
OI2841,OR1140,B79,1
OI2842,OR1141,GG31,1
OI2843,OR1141,HA38,1
OI2844,OR1141,HA62,1
OI2845,OR1142,SF48,2
OI2846,OR1143,E53,1
OI2847,OR1143,E68,2
OI2848,OR1143,B65,3
OI2849,OR1144,TG82,2
OI2850,OR1145,GG89,2
OI2851,OR1145,PS90,3
OI2852,OR1145,W9,2
OI2853,OR1146,JA22,1
OI2854,OR1147,HK62,2
OI2855,OR1147,SF76,1
OI2856,OR1147,PS77,2
OI2857,OR1148,HF15,1
OI2858,OR1148,W33,1
OI2859,OR1148,MI64,2
OI2860,OR1149,JA47,2
OI2861,OR1150,GG50,1
OI2862,OR1150,B97,2
OI2863,OR1151,E76,2
OI2864,OR1151,FD79,2
OI2865,OR1152,CP34,3
OI2866,OR1152,FD33,2
OI2867,OR1152,FA1,2
OI2868,OR1153,PS44,1
OI2869,OR1153,BS62,2
OI2870,OR1153,JA86,1
OI2871,OR1154,MP2,1
OI2872,OR1154,CP21,2
OI2873,OR1154,JA65,2
OI2874,OR1155,GO33,1
OI2875,OR1156,TL49,2
OI2876,OR1156,AC40,3
OI2877,OR1156,GO78,1
OI2878,OR1157,TL40,2
OI2879,OR1157,GG76,2
OI2880,OR1158,AC7,2
OI2881,OR1158,CL45,1
OI2882,OR1158,PS49,1
OI2883,OR1159,BS22,3
OI2884,OR1159,HF97,3
OI2885,OR1160,CP30,2
OI2886,OR1160,F34,3
OI2887,OR1160,FA42,2
OI2888,OR1161,AI16,1
OI2889,OR1162,AC5,3
OI2890,OR1162,W48,3
OI2891,OR1163,PS10,1
OI2892,OR1163,TL16,1
OI2893,OR1163,MI2,1
OI2894,OR1164,F19,2
OI2895,OR1164,BS17,1
OI2896,OR1165,HK50,1
OI2897,OR1165,HA7,2
OI2898,OR1166,TL1,2
OI2899,OR1166,BS46,2
OI2900,OR1166,HK103,1
OI2901,OR1167,TL32,2
OI2902,OR1167,AC55,2
OI2903,OR1167,MI95,2
OI2904,OR1168,MI40,3
OI2905,OR1168,MI53,1
OI2906,OR1168,AI83,1
OI2907,OR1169,B51,1
OI2908,OR1169,TG39,3
OI2909,OR1170,PS36,3
OI2910,OR1170,MI63,1
OI2911,OR1171,HF61,3
OI2912,OR1172,JA10,1
OI2913,OR1172,AC94,1
OI2914,OR1172,MI55,1
OI2915,OR1173,CP46,2
OI2916,OR1173,AI3,1
OI2917,OR1173,TL83,2
OI2918,OR1174,JA7,2
OI2919,OR1174,MP91,1
OI2920,OR1175,TG98,3
OI2921,OR1176,FD97,1
OI2922,OR1176,HK61,3
OI2923,OR1176,AI61,1
OI2924,OR1177,PS97,2
OI2925,OR1177,B84,2
OI2926,OR1177,TL10,2
OI2927,OR1178,JA80,1
OI2928,OR1178,F15,3
OI2929,OR1178,SF80,3
OI2930,OR1179,MP59,1
OI2931,OR1180,AI73,1
OI2932,OR1180,HA16,1
OI2933,OR1180,SF8,2
OI2934,OR1181,GG24,1
OI2935,OR1182,TL15,1
OI2936,OR1182,AC38,1
OI2937,OR1183,B41,2
OI2938,OR1183,B20,3
OI2939,OR1183,E91,2
OI2940,OR1184,MI59,1
OI2941,OR1184,MP81,1
OI2942,OR1185,W64,3
OI2943,OR1186,TG19,3
OI2944,OR1187,E66,3
OI2945,OR1187,AC84,2
OI2946,OR1187,TG76,1
OI2947,OR1188,GG97,1
OI2948,OR1189,MP98,1
OI2949,OR1190,F46,1
OI2950,OR1191,BS93,2
OI2951,OR1191,W32,3
OI2952,OR1192,HK6,1
OI2953,OR1192,TG54,2
OI2954,OR1192,F68,2
OI2955,OR1193,E31,3
OI2956,OR1193,AC61,3
OI2957,OR1194,GO46,3
OI2958,OR1194,SF24,3
OI2959,OR1194,FA53,1
OI2960,OR1195,AI76,1
OI2961,OR1195,JA91,1
OI2962,OR1196,CP9,3
OI2963,OR1197,F4,3
OI2964,OR1198,AC95,2
OI2965,OR1199,SF31,2
OI2966,OR1199,GO97,1
OI2967,OR1200,MI94,1
OI2968,OR1200,HF78,1
OI2969,OR1200,MI3,1
OI2970,OR1201,BP48,2
OI2971,OR1201,CL76,1
OI2972,OR1202,SF73,3
OI2973,OR1203,F5,1
OI2974,OR1203,TG57,3
OI2975,OR1204,MP27,1
OI2976,OR1204,B64,2
OI2977,OR1204,F51,1
OI2978,OR1205,E104,2
OI2979,OR1205,BP55,3
OI2980,OR1205,F71,3
OI2981,OR1206,JA42,3
OI2982,OR1206,F76,1
OI2983,OR1207,HA61,3
OI2984,OR1208,GG17,1
OI2985,OR1208,SF77,2
OI2986,OR1208,MP5,1
OI2987,OR1209,PS96,2
OI2988,OR1210,CL39,1
OI2989,OR1210,GG100,1
OI2990,OR1211,E29,2
OI2991,OR1211,HA90,1
OI2992,OR1211,GG40,3
OI2993,OR1212,HA98,1
OI2994,OR1213,E58,3
OI2995,OR1214,HF39,2
OI2996,OR1215,F54,2
OI2997,OR1216,BP59,3
OI2998,OR1216,CP69,3
OI2999,OR1216,HA30,3
OI3000,OR1217,AI32,1
OI3001,OR1217,GG59,1
OI3002,OR1218,CL30,1
OI3003,OR1218,BP66,1
OI3004,OR1218,GG15,1
OI3005,OR1219,MP66,1
OI3006,OR1219,JA83,1
OI3007,OR1219,MP15,1
OI3008,OR1220,BS52,3
OI3009,OR1221,FA79,2
OI3010,OR1221,FA97,2
OI3011,OR1221,HF4,3
OI3012,OR1222,PS31,3
OI3013,OR1222,CP25,1
OI3014,OR1223,FD13,1
OI3015,OR1223,CL56,1
OI3016,OR1223,F64,3
OI3017,OR1224,CP41,1
OI3018,OR1225,AC68,2
OI3019,OR1226,E44,1
OI3020,OR1227,GG29,1
OI3021,OR1227,JA64,1
OI3022,OR1228,TL90,2
OI3023,OR1228,AI35,1
OI3024,OR1228,MI38,2
OI3025,OR1229,F25,1
OI3026,OR1230,MI87,3
OI3027,OR1231,JA4,3
OI3028,OR1232,JA37,2
OI3029,OR1232,TG71,3
OI3030,OR1233,JA24,2
OI3031,OR1233,BP65,1
OI3032,OR1233,AI57,1
OI3033,OR1234,AI13,1
OI3034,OR1235,TL73,1
OI3035,OR1236,MI10,2
OI3036,OR1236,TG74,3
OI3037,OR1236,TG88,1
OI3038,OR1237,GG74,3
OI3039,OR1237,CL17,1
OI3040,OR1237,GO10,3
OI3041,OR1238,AI26,1
OI3042,OR1239,BS99,1
OI3043,OR1239,BP29,3
OI3044,OR1239,SF84,2
OI3045,OR1240,MI27,3
OI3046,OR1240,JA15,1
OI3047,OR1241,JA72,2
OI3048,OR1241,B10,2
OI3049,OR1242,FD68,2
OI3050,OR1243,CL86,1
OI3051,OR1244,HA34,2
OI3052,OR1244,BS63,3
OI3053,OR1244,MP19,1
OI3054,OR1245,HK11,3
OI3055,OR1245,B21,2
OI3056,OR1245,W63,3
OI3057,OR1246,F28,3
OI3058,OR1246,HK73,3
OI3059,OR1246,F58,1
OI3060,OR1247,TL38,3
OI3061,OR1248,E101,1
OI3062,OR1248,JA75,3
OI3063,OR1248,JA35,1
OI3064,OR1249,JA5,2
OI3065,OR1249,B85,1
OI3066,OR1250,BS95,2
OI3067,OR1250,GO13,1
OI3068,OR1251,HF32,2
OI3069,OR1251,CP11,2
OI3070,OR1251,E93,3
OI3071,OR1252,SF49,3
OI3072,OR1252,MI16,3
OI3073,OR1253,W29,3
OI3074,OR1254,FD54,1
OI3075,OR1254,TL56,1
OI3076,OR1254,PS62,1
OI3077,OR1255,HF33,1
OI3078,OR1255,CP59,2
OI3079,OR1256,AI72,1
OI3080,OR1256,GG18,1
OI3081,OR1256,GO75,3
OI3082,OR1257,CL85,1
OI3083,OR1257,GG41,2
OI3084,OR1258,SF11,3
OI3085,OR1258,E81,2
OI3086,OR1258,HA88,3
OI3087,OR1259,MI39,2
OI3088,OR1259,W82,2
OI3089,OR1259,HF67,1
OI3090,OR1260,FA89,3
OI3091,OR1260,FD90,1
OI3092,OR1260,SF41,3
OI3093,OR1261,BP88,1
OI3094,OR1261,MI92,2
OI3095,OR1262,E98,3
OI3096,OR1263,FA96,1
OI3097,OR1264,CL10,1
OI3098,OR1264,HA4,2
OI3099,OR1264,HA51,2
OI3100,OR1265,F91,2
OI3101,OR1266,TG59,2
OI3102,OR1267,MI14,2
OI3103,OR1267,TL14,2
OI3104,OR1267,PS4,3
OI3105,OR1268,FA5,2
OI3106,OR1268,B95,2
OI3107,OR1268,GO73,2
OI3108,OR1269,SF60,3
OI3109,OR1270,BS85,3
OI3110,OR1271,F87,3
OI3111,OR1271,GO16,1
OI3112,OR1271,TG91,2
OI3113,OR1272,HK75,1
OI3114,OR1272,BP101,1
OI3115,OR1272,HA40,1
OI3116,OR1273,AC16,1
OI3117,OR1274,GG62,1
OI3118,OR1274,FA46,2
OI3119,OR1274,HA23,1
OI3120,OR1275,TG67,2
OI3121,OR1276,B52,2
OI3122,OR1276,SF9,1
OI3123,OR1277,GG52,2
OI3124,OR1277,GO4,3
OI3125,OR1278,HK68,2
OI3126,OR1278,FD57,3
OI3127,OR1279,SF100,2
OI3128,OR1279,F47,1
OI3129,OR1280,AI48,1
OI3130,OR1281,HF65,3
OI3131,OR1282,GG71,1
OI3132,OR1282,CP22,2
OI3133,OR1282,E47,1
OI3134,OR1283,CP36,3
OI3135,OR1283,B61,1
OI3136,OR1283,TG24,2
OI3137,OR1284,PS33,1
OI3138,OR1284,F31,2
OI3139,OR1285,HA74,2
OI3140,OR1286,HA33,2
OI3141,OR1287,TL25,1
OI3142,OR1287,HK58,2
OI3143,OR1288,W86,1
OI3144,OR1288,FD24,3
OI3145,OR1288,HF11,2
OI3146,OR1289,JA84,2
OI3147,OR1290,BS81,1
OI3148,OR1290,HA70,2
OI3149,OR1291,HF54,3
OI3150,OR1291,E38,1
OI3151,OR1291,AI11,1
OI3152,OR1292,FD63,1
OI3153,OR1292,MI32,1
OI3154,OR1292,GO88,2
OI3155,OR1293,AI15,1
OI3156,OR1293,PS82,3
OI3157,OR1293,FA17,3
OI3158,OR1294,TG49,2
OI3159,OR1294,AC1,3
OI3160,OR1294,F62,3
OI3161,OR1295,BS41,1
OI3162,OR1295,HA89,3
OI3163,OR1296,FD96,3
OI3164,OR1297,FA14,3
OI3165,OR1297,W24,1
OI3166,OR1297,SF71,1
OI3167,OR1298,TG4,1
OI3168,OR1298,MP87,1
OI3169,OR1298,PS37,1
OI3170,OR1299,TG37,2
OI3171,OR1299,TG9,2
OI3172,OR1299,SF18,2
OI3173,OR1300,GG25,1
OI3174,OR1300,TG7,2
OI3175,OR1300,E99,2
OI3176,OR1301,HK85,2
OI3177,OR1302,MP43,1
OI3178,OR1302,SF27,1
OI3179,OR1303,MP23,1
OI3180,OR1303,FA28,3
OI3181,OR1303,BS40,3
OI3182,OR1304,FA110,3
OI3183,OR1304,GO6,1
OI3184,OR1304,FA77,3
OI3185,OR1305,PS84,1
OI3186,OR1305,CL81,1
OI3187,OR1306,SF45,1
OI3188,OR1307,E60,2
OI3189,OR1307,AI53,1
OI3190,OR1308,TG52,2
OI3191,OR1309,TL28,2
OI3192,OR1310,AI33,1
OI3193,OR1311,CP76,3
OI3194,OR1311,W89,1
OI3195,OR1311,HK91,3
OI3196,OR1312,F37,2
OI3197,OR1313,HF50,2
OI3198,OR1313,TG100,1
OI3199,OR1314,F49,2
OI3200,OR1314,B77,1
OI3201,OR1314,W12,3
OI3202,OR1315,HA13,3
OI3203,OR1316,W21,1
OI3204,OR1316,GO36,3
OI3205,OR1317,W30,3
OI3206,OR1318,JA18,1
OI3207,OR1319,AC51,3
OI3208,OR1319,HK43,3
OI3209,OR1320,TG44,2
OI3210,OR1321,FD84,2
OI3211,OR1321,SF26,3
OI3212,OR1321,GG77,2
OI3213,OR1322,CL38,1
OI3214,OR1322,CL55,1
OI3215,OR1322,MP50,1
OI3216,OR1323,HK1,3
OI3217,OR1323,MP94,1
OI3218,OR1324,E79,1
OI3219,OR1324,PS69,1
OI3220,OR1325,CL15,1
OI3221,OR1325,CL14,1
OI3222,OR1325,HA10,1
OI3223,OR1326,SF50,2
OI3224,OR1326,E8,3
OI3225,OR1326,B72,1
OI3226,OR1327,AI23,1
